Icon guid, Icon id, Moniker guid, Moniker id
7f103a95-8141-4004-a01d-e3f739caa27d,1,ae27a6b0-e345-4288-96df-5eaf394ee369,2458
7f103a95-8141-4004-a01d-e3f739caa27d,6,ae27a6b0-e345-4288-96df-5eaf394ee369,2455
6ee47620-9481-4d89-a56f-104cbd7ed3d2,1,ae27a6b0-e345-4288-96df-5eaf394ee369,2552
6ee47620-9481-4d89-a56f-104cbd7ed3d2,2,ae27a6b0-e345-4288-96df-5eaf394ee369,2861

